order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,delivery_address,expected_delivery_time,delivery_partner_id
4635,45,12,Paneer Tikka,04-09-2024 22:55,05-09-2024 00:47,Successful,499.13,4,"H.No. 42, Dutta Nagar
Proddatur-627687",04-09-2024 23:21,365
4636,169,39,Aloo Paratha,31-01-2024 19:58,31-01-2024 20:46,Cancelled,388.27,3,"71, Chada Nagar
Amritsar-295797",31-01-2024 20:30,324
4637,382,46,Dal Makhani,30-06-2024 08:09,30-06-2024 09:12,Successful,656.64,1,"44
Sem Ganj, Siliguri 275817",30-06-2024 08:29,133
4638,93,6,Dosa,28-07-2024 11:47,28-07-2024 12:15,Successful,699.37,4,"15
Chokshi Zila
Haridwar-726731",28-07-2024 12:24,42
4639,83,150,Tandoori Chicken,13-05-2024 21:01,13-05-2024 22:07,Successful,165.74,1,"58
Golla Zila
Barasat 048734",13-05-2024 21:36,482
4640,18,293,Tandoori Chicken,07-04-2024 07:44,07-04-2024 08:08,Successful,780.54,3,"01
Dhawan Marg, Nagaon 010268",07-04-2024 08:12,110
4641,402,83,Pav Bhaji,02-06-2024 04:02,02-06-2024 05:04,Successful,433.6,4,"73/632, Sarin Circle
Loni 129892",02-06-2024 04:39,432
4642,303,82,Tandoori Chicken,28-01-2024 15:26,28-01-2024 17:00,Cancelled,111.68,2,"H.No. 897
Gole Street, Kolhapur 742962",28-01-2024 15:55,359
4643,19,17,Aloo Paratha,03-07-2024 22:07,03-07-2024 22:36,Successful,756.56,1,"75
Bhargava Path, Ajmer 353253",03-07-2024 22:32,131
4644,278,214,Biryani,02-09-2024 22:07,02-09-2024 23:32,Successful,814.13,3,"81
Dhingra
Hospet-062255",02-09-2024 22:40,376
4645,6,181,Aloo Paratha,05-02-2024 16:58,05-02-2024 17:38,Cancelled,306.47,3,"H.No. 34, Yadav
Tirupati 953265",05-02-2024 17:32,451
4646,150,219,Dosa,25-01-2024 15:53,25-01-2024 17:27,Successful,100.9,1,"H.No. 329
Dhillon Path, Nangloi Jat 907091",25-01-2024 16:24,463
4647,190,109,Samosa,10-07-2024 07:40,10-07-2024 09:29,Cancelled,528.65,4,"106
Kulkarni Chowk
Vasai-Virar 829317",10-07-2024 08:16,186
4648,377,232,Tandoori Chicken,10-05-2024 19:35,10-05-2024 20:26,Successful,103.65,5,"H.No. 87
Srinivas Chowk
Kottayam 705227",10-05-2024 19:58,490
4649,292,11,Paneer Tikka,11-07-2024 16:21,11-07-2024 18:07,Successful,850.86,3,"H.No. 824
Sane Circle, Sonipat-790794",11-07-2024 16:58,379
4650,483,249,Aloo Paratha,03-06-2024 09:01,03-06-2024 09:24,Successful,383.32,5,"H.No. 31, Goel Path
Dhule-013161",03-06-2024 09:40,247
4651,256,9,Chole Bhature,10-09-2024 06:02,10-09-2024 06:48,Successful,392.75,3,"64, Chaudry Marg
Rajkot-818076",10-09-2024 06:33,72
4652,452,73,Dosa,18-07-2024 09:25,18-07-2024 11:04,Successful,373.14,4,"00/28
Sunder Road
Nagpur 002913",18-07-2024 10:03,495
4653,354,8,Biryani,01-09-2024 01:28,01-09-2024 02:34,Cancelled,979.78,2,"H.No. 209, Balasubramanian Nagar, Jalandhar-918061",01-09-2024 02:05,173
4654,139,22,Dosa,30-01-2024 16:41,30-01-2024 18:26,Successful,863.7,1,"H.No. 96
Randhawa Chowk
Panipat 378068",30-01-2024 17:03,453
4655,242,4,Aloo Paratha,23-06-2024 10:16,23-06-2024 10:38,Cancelled,638.24,1,"86
Saini Street
Pimpri-Chinchwad-239785",23-06-2024 10:48,57
4656,313,9,Paneer Tikka,09-03-2024 03:45,09-03-2024 04:59,Successful,171.78,5,"23/214, Chana Circle, Aligarh-116037",09-03-2024 04:10,464
4657,429,198,Aloo Paratha,27-08-2024 09:40,27-08-2024 10:30,Successful,927.55,5,"H.No. 111, Shankar Zila
Raurkela Industrial Township-715113",27-08-2024 10:11,239
4658,143,226,Dosa,20-07-2024 03:47,20-07-2024 05:39,Successful,389.38,5,"01/435
Dewan Road
Ghaziabad-013931",20-07-2024 04:14,112
4659,227,77,Tandoori Chicken,06-05-2024 09:46,06-05-2024 10:14,Successful,863.04,4,"81/360
Shetty Circle, Bharatpur 539772",06-05-2024 10:07,236
4660,382,70,Dal Makhani,10-06-2024 06:46,10-06-2024 07:40,Cancelled,556.28,1,"36/858, Basu Ganj, Khora -507392",10-06-2024 07:11,470
4661,498,50,Pav Bhaji,22-08-2024 07:01,22-08-2024 08:47,Successful,734.19,4,"81/20, Butala, Panvel-514474",22-08-2024 07:32,159
4662,294,297,Biryani,17-06-2024 19:53,17-06-2024 21:29,Successful,277.01,4,"07/66
Kapur Chowk, Gulbarga 197262",17-06-2024 20:22,354
4663,432,90,Samosa,24-08-2024 20:44,24-08-2024 22:09,Successful,769.23,1,"H.No. 49, Agate Street
Akola-272184",24-08-2024 21:16,499
4664,328,265,Dosa,18-07-2024 07:44,18-07-2024 09:24,Successful,736.95,1,"02, Dora Street, Raiganj-976649",18-07-2024 08:07,379
4665,399,290,Aloo Paratha,28-07-2024 01:39,28-07-2024 03:28,Successful,876.67,2,"64, Gola Path, Pallavaram-177945",28-07-2024 02:14,131
4666,479,186,Butter Chicken,08-04-2024 15:20,08-04-2024 17:02,Successful,859.42,3,"69/594
Sem Path, Hazaribagh 335351",08-04-2024 15:55,27
4667,325,247,Paneer Tikka,12-02-2024 14:03,12-02-2024 15:47,Successful,569.42,4,"H.No. 90, Shere Zila
Varanasi 549971",12-02-2024 14:43,396
4668,335,199,Pav Bhaji,01-08-2024 23:21,02-08-2024 00:32,Successful,632.44,4,"841, Chawla Path
Ongole 289829",01-08-2024 23:52,498
4669,5,193,Biryani,03-04-2024 05:39,03-04-2024 07:18,Successful,591.95,4,"98
Singhal Marg, Bhilai 911306",03-04-2024 06:11,4
4670,467,105,Tandoori Chicken,02-05-2024 10:56,02-05-2024 11:34,Cancelled,976.6,3,"H.No. 43
Bhasin Path
Kollam-495908",02-05-2024 11:23,183
4671,331,123,Butter Chicken,05-05-2024 20:06,05-05-2024 21:14,Successful,915.54,5,"79/248
Kata Nagar, Thanjavur-959883",05-05-2024 20:38,335
4672,198,294,Paneer Tikka,20-05-2024 18:36,20-05-2024 19:05,Successful,832.6,1,"77/36
Kala, Chandrapur-907592",20-05-2024 19:07,211
4673,291,203,Chole Bhature,30-05-2024 23:57,31-05-2024 01:56,Successful,187.38,5,"05
Dash Marg
Delhi 788899",31-05-2024 00:23,90
4674,437,272,Dosa,14-08-2024 12:31,14-08-2024 14:22,Successful,575.14,2,"H.No. 490
Bahri Nagar
Durg 010686",14-08-2024 13:03,471
4675,127,63,Pav Bhaji,08-01-2024 19:19,08-01-2024 20:35,Successful,599,1,"28
Hayre Marg
Thane-771715",08-01-2024 19:46,390
4676,80,48,Paneer Tikka,02-05-2024 06:24,02-05-2024 07:06,Successful,602.12,1,"711
Kannan Nagar, Rajkot 981005",02-05-2024 06:50,302
4677,81,9,Paneer Tikka,05-05-2024 00:10,05-05-2024 01:18,Cancelled,961.04,3,"71
Sekhon Nagar
Jalgaon 191312",05-05-2024 00:35,294
4678,329,178,Dal Makhani,20-02-2024 18:46,20-02-2024 19:53,Successful,207.4,4,"H.No. 158
Gopal Road, Anantapuram-453062",20-02-2024 19:14,5
4679,90,284,Butter Chicken,21-06-2024 16:14,21-06-2024 18:06,Successful,317.87,4,"H.No. 449
Chaudhry Path
Arrah 341912",21-06-2024 16:49,489
4680,58,186,Samosa,31-07-2024 22:46,31-07-2024 23:57,Successful,542.58,3,"932
Koshy Street, Madhyamgram-441637",31-07-2024 23:14,68
4681,109,243,Samosa,11-03-2024 12:21,11-03-2024 13:05,Successful,306.52,3,"21/195, Yogi Ganj
Warangal-865540",11-03-2024 12:48,431
4682,240,9,Butter Chicken,23-01-2024 09:58,23-01-2024 11:38,Successful,491.13,3,"H.No. 61
Sood Street, Danapur-643255",23-01-2024 10:28,381
4683,80,34,Chole Bhature,15-09-2024 17:16,15-09-2024 18:24,Successful,182.58,3,"11/73, Samra Zila, Raiganj-761102",15-09-2024 17:45,19
4684,386,215,Butter Chicken,08-07-2024 03:09,08-07-2024 03:53,Successful,129.43,3,"H.No. 62, Dash Marg, Hindupur 562101",08-07-2024 03:43,184
4685,203,30,Pav Bhaji,23-08-2024 14:15,23-08-2024 16:03,Successful,495.29,3,"09/429
Mangat Circle
Thoothukudi 319714",23-08-2024 14:49,24
4686,413,235,Chole Bhature,22-03-2024 21:33,22-03-2024 21:58,Successful,516.31,2,"H.No. 735, Sinha Circle, Ulhasnagar 625952",22-03-2024 22:07,330
4687,264,30,Biryani,21-03-2024 00:46,21-03-2024 02:01,Cancelled,446.16,2,"H.No. 38, Iyengar Path
Madhyamgram 197048",21-03-2024 01:09,362
4688,471,197,Pav Bhaji,20-06-2024 09:54,20-06-2024 10:21,Successful,995.67,1,"H.No. 53, Barad Chowk
Yamunanagar 111651",20-06-2024 10:26,384
4689,340,22,Biryani,11-05-2024 15:11,11-05-2024 16:07,Successful,727.84,1,"196
Dua Zila
Khandwa 185344",11-05-2024 15:40,462
4690,152,11,Pav Bhaji,15-08-2024 01:36,15-08-2024 02:37,Successful,538.6,3,"04/08, Luthra Path, Chennai-081697",15-08-2024 02:04,243
4691,445,31,Chole Bhature,15-05-2024 18:11,15-05-2024 19:32,Cancelled,328.85,2,"28/675
Gade Circle
Bhubaneswar-111665",15-05-2024 18:32,463
4692,448,263,Chole Bhature,21-03-2024 07:22,21-03-2024 08:38,Successful,443.04,1,"919, Soni Chowk, Udaipur 455162",21-03-2024 07:54,285
4693,108,26,Butter Chicken,25-03-2024 09:26,25-03-2024 10:25,Successful,201.64,4,"H.No. 96, Khare Chowk, Sultan Pur Majra 582727",25-03-2024 10:03,1
4694,33,32,Dal Makhani,21-05-2024 13:47,21-05-2024 14:43,Successful,484.92,2,"13, Bhatti Nagar
Guntur-115392",21-05-2024 14:07,260
4695,446,248,Tandoori Chicken,07-08-2024 19:18,07-08-2024 20:32,Successful,776.45,2,"094
Manne Circle
Naihati 732640",07-08-2024 19:58,260
4696,190,112,Dosa,02-01-2024 05:25,02-01-2024 06:06,Successful,156.77,4,"H.No. 543
Brahmbhatt Circle
Proddatur-332382",02-01-2024 05:54,380
4697,161,221,Paneer Tikka,24-01-2024 07:46,24-01-2024 09:02,Successful,810.12,3,"825, Lata Circle, Sikar 603239",24-01-2024 08:26,55
4698,1,161,Dal Makhani,13-03-2024 22:57,14-03-2024 00:31,Successful,948.74,2,"37
Arya Chowk
Ballia 167056",13-03-2024 23:21,423
4699,464,280,Chole Bhature,19-07-2024 19:25,19-07-2024 20:59,Successful,235.58,5,"04
Chanda Nagar, Madhyamgram 479701",19-07-2024 19:48,487
4700,319,186,Dosa,18-07-2024 11:23,18-07-2024 12:12,Successful,452.81,5,"16/74
Soman Chowk, Karaikudi 459733",18-07-2024 11:48,378
4701,235,193,Aloo Paratha,15-05-2024 05:09,15-05-2024 06:47,Successful,915.35,4,"H.No. 594, Bhavsar Marg
Ballia 359165",15-05-2024 05:47,116
4702,69,11,Chole Bhature,28-01-2024 23:37,29-01-2024 00:41,Successful,767.01,3,"823
Bhatia Marg, Dehri-418190",29-01-2024 00:00,88
4703,307,152,Samosa,02-08-2024 16:51,02-08-2024 18:11,Successful,149.63,2,"63, Sunder Road
Gangtok 767293",02-08-2024 17:17,327
4704,120,61,Dosa,08-03-2024 03:14,08-03-2024 04:53,Successful,879.68,1,"934
Edwin, Ongole 292868",08-03-2024 03:44,244
4705,22,138,Chole Bhature,11-04-2024 14:08,11-04-2024 14:28,Successful,134.38,3,"47/36
Suri Zila
Surendranagar Dudhrej-152267",11-04-2024 14:28,206
4706,269,260,Biryani,29-08-2024 22:44,29-08-2024 23:51,Cancelled,562.2,2,"27/00
Mane Marg, Haridwar 766111",29-08-2024 23:05,130
4707,67,80,Chole Bhature,10-03-2024 17:35,10-03-2024 19:24,Successful,167.77,3,"860, Chander Zila
Udaipur-379250",10-03-2024 18:08,407
4708,478,221,Dosa,27-02-2024 01:54,27-02-2024 02:21,Successful,205.75,1,"41/64
Chaudhuri Nagar, Morbi-858617",27-02-2024 02:14,455
4709,496,206,Dosa,16-07-2024 11:55,16-07-2024 13:09,Successful,271.42,3,"09, Sastry Street, Bilaspur-935372",16-07-2024 12:22,218
4710,66,223,Dal Makhani,11-08-2024 23:36,12-08-2024 00:46,Successful,771.73,5,"096, Gara Chowk, Adoni 552976",12-08-2024 00:13,425
4711,448,11,Aloo Paratha,16-03-2024 18:55,16-03-2024 20:08,Successful,325.02,3,"52/211
Korpal Street, Maheshtala 858046",16-03-2024 19:24,419
4712,447,225,Pav Bhaji,10-07-2024 13:54,10-07-2024 15:07,Successful,796.75,4,"61/447
Mallick, Suryapet-321554",10-07-2024 14:18,65
4713,68,23,Paneer Tikka,25-03-2024 21:07,25-03-2024 22:15,Successful,682.88,5,"H.No. 812
Wadhwa Chowk, Salem-722381",25-03-2024 21:34,442
4714,342,86,Chole Bhature,22-01-2024 17:47,22-01-2024 19:03,Successful,619.9,2,"723, Cheema Ganj, South Dumdum-156084",22-01-2024 18:11,460
4715,218,154,Tandoori Chicken,16-06-2024 15:36,16-06-2024 16:16,Cancelled,256.68,5,"00, Behl Road
Kumbakonam 241317",16-06-2024 16:02,45
4716,494,132,Paneer Tikka,12-01-2024 00:51,12-01-2024 02:09,Successful,706.07,3,"H.No. 75, Bala Road, Madurai-879891",12-01-2024 01:19,302
4717,222,256,Biryani,05-09-2024 02:13,05-09-2024 03:24,Successful,692.85,5,"33
Singhal Road
Amravati-821027",05-09-2024 02:53,211
4718,355,280,Dal Makhani,05-08-2024 22:11,05-08-2024 23:58,Successful,656.29,3,"H.No. 075
Dugar Street, Gurgaon 968703",05-08-2024 22:34,455
4719,301,214,Paneer Tikka,23-02-2024 09:54,23-02-2024 10:43,Successful,948.86,2,"44/470
Goswami Nagar, Alappuzha-517390",23-02-2024 10:24,228
4720,499,13,Dosa,13-05-2024 12:15,13-05-2024 13:16,Cancelled,740.16,4,"H.No. 309, Sankaran, Bijapur 023600",13-05-2024 12:41,146
4721,254,274,Pav Bhaji,01-04-2024 19:03,01-04-2024 20:44,Successful,271.19,4,"85/534
Walia Ganj, Jalandhar-735185",01-04-2024 19:34,499
4722,82,298,Samosa,17-06-2024 07:36,17-06-2024 09:32,Cancelled,313.77,5,"82/52
Sami Street
Rourkela 207522",17-06-2024 08:15,143
4723,164,226,Chole Bhature,21-01-2024 08:04,21-01-2024 08:49,Successful,686.03,5,"72, Ravel, Imphal 483587",21-01-2024 08:43,437
4724,16,166,Tandoori Chicken,29-05-2024 11:08,29-05-2024 12:56,Successful,296.64,1,"H.No. 827, Jain Street
Purnia-710792",29-05-2024 11:45,350
4725,65,210,Samosa,25-07-2024 01:18,25-07-2024 02:41,Successful,319.61,1,"659
Goswami Circle
Srinagar-396735",25-07-2024 01:40,106
4726,110,102,Aloo Paratha,16-05-2024 08:48,16-05-2024 09:25,Successful,101.2,1,"52, Brar Road, Kanpur-104274",16-05-2024 09:23,189
4727,196,165,Paneer Tikka,08-01-2024 15:29,08-01-2024 16:02,Successful,995.89,2,"71/280
Devi Circle, Raichur 838731",08-01-2024 16:09,144
4728,293,22,Butter Chicken,29-06-2024 17:49,29-06-2024 18:24,Successful,430.95,3,"39/49, Khosla Nagar, Eluru-885832",29-06-2024 18:24,111
4729,343,156,Biryani,21-03-2024 07:24,21-03-2024 08:29,Cancelled,663.58,2,"08, Goda, Eluru 195759",21-03-2024 07:59,99
4730,334,259,Biryani,18-04-2024 20:19,18-04-2024 22:12,Successful,923.73,5,"90/716
Chopra Nagar, Unnao-193318",18-04-2024 20:43,295
4731,483,208,Dal Makhani,01-07-2024 01:20,01-07-2024 02:40,Successful,106.22,3,"180
Dada Circle, Berhampur-622837",01-07-2024 01:58,49
4732,74,102,Aloo Paratha,07-09-2024 21:02,07-09-2024 21:45,Cancelled,925.07,4,"973
Verma, Bijapur-109399",07-09-2024 21:25,1
4733,353,106,Butter Chicken,06-04-2024 02:24,06-04-2024 03:28,Successful,815.96,3,"H.No. 70, Ramanathan Chowk
Phagwara-516381",06-04-2024 03:02,64
4734,30,58,Aloo Paratha,31-03-2024 07:22,31-03-2024 08:37,Successful,701.71,4,"52/01, Viswanathan Street, Tadipatri-911393",31-03-2024 07:59,457
4735,128,131,Biryani,07-08-2024 05:51,07-08-2024 06:50,Successful,123.38,4,"339
Arya Ganj
Noida-400255",07-08-2024 06:23,225
4736,287,110,Chole Bhature,30-05-2024 23:36,31-05-2024 00:25,Successful,824.1,4,"64
Tella Road, Allahabad-841193",31-05-2024 00:01,291
4737,112,269,Biryani,27-03-2024 18:41,27-03-2024 19:22,Successful,578.13,4,"H.No. 25, Randhawa Chowk, Anantapuram-241518",27-03-2024 19:19,260
4738,315,218,Dosa,11-09-2024 08:40,11-09-2024 10:02,Successful,782.4,2,"02/988, Setty Circle
Gangtok-282600",11-09-2024 09:05,55
4739,129,145,Dal Makhani,02-01-2024 06:44,02-01-2024 07:26,Successful,967.38,1,"H.No. 54
Bail Marg
Darbhanga-173120",02-01-2024 07:22,66
4740,275,65,Biryani,28-05-2024 01:34,28-05-2024 03:34,Successful,147.08,3,"91/78
Dhaliwal Marg, Bhalswa Jahangir Pur 773901",28-05-2024 01:58,391
4741,479,274,Aloo Paratha,02-03-2024 16:14,02-03-2024 17:28,Cancelled,146.81,5,"H.No. 25
Chatterjee Path
Sasaram-387575",02-03-2024 16:50,398
4742,4,127,Pav Bhaji,23-06-2024 22:06,23-06-2024 23:13,Successful,833.42,3,"45/965
Gulati Path
Jehanabad-223105",23-06-2024 22:44,56
4743,334,272,Aloo Paratha,05-05-2024 00:17,05-05-2024 01:05,Successful,282.07,2,"H.No. 874
Iyengar Street, Shivpuri-827989",05-05-2024 00:40,278
4744,172,259,Biryani,15-07-2024 08:15,15-07-2024 09:41,Successful,596.3,4,"086, Gulati Chowk, Rewa 804843",15-07-2024 08:45,389
4745,471,90,Chole Bhature,09-07-2024 12:07,09-07-2024 13:20,Successful,752.15,2,"H.No. 425, Rajagopalan Street, Baranagar-689291",09-07-2024 12:43,356
4746,305,67,Chole Bhature,21-02-2024 13:32,21-02-2024 14:49,Cancelled,122.59,5,"H.No. 82
Setty Circle, Tumkur 914102",21-02-2024 13:53,324
4747,162,183,Pav Bhaji,15-09-2024 15:41,15-09-2024 16:33,Cancelled,440.94,3,"38/274
Chadha Circle
Bidar 335300",15-09-2024 16:09,337
4748,119,136,Dosa,16-08-2024 22:52,17-08-2024 00:50,Successful,730.14,3,"H.No. 527, Chaudhry Chowk
Purnia-209659",16-08-2024 23:13,394
4749,255,167,Paneer Tikka,02-03-2024 04:08,02-03-2024 05:01,Successful,630.95,1,"71
Mane Marg, Hosur 850786",02-03-2024 04:40,2
4750,379,70,Chole Bhature,14-09-2024 21:45,14-09-2024 22:10,Successful,666.89,4,"67
Hora Road, Giridih 541631",14-09-2024 22:25,87
4751,364,64,Paneer Tikka,24-04-2024 21:11,24-04-2024 22:40,Successful,191.52,1,"H.No. 067, Sheth, Purnia 160318",24-04-2024 21:49,24
4752,498,39,Butter Chicken,26-01-2024 18:20,26-01-2024 19:49,Successful,640.71,1,"896, Bansal Circle, Gorakhpur 043936",26-01-2024 18:59,333
4753,463,260,Samosa,16-03-2024 05:53,16-03-2024 06:18,Successful,307.02,1,"44/73, Kala Zila, Hosur 985752",16-03-2024 06:16,54
4754,440,167,Dal Makhani,05-02-2024 08:41,05-02-2024 09:10,Successful,756.56,4,"014, Wable Circle, Guntur-842592",05-02-2024 09:14,226
4755,424,281,Biryani,14-08-2024 10:34,14-08-2024 12:30,Successful,383.02,3,"H.No. 21
Kamdar Chowk
Kharagpur-248089",14-08-2024 10:54,201
4756,190,255,Butter Chicken,04-08-2024 01:50,04-08-2024 02:17,Successful,843.81,5,"10
Bali Marg
Udupi-131963",04-08-2024 02:24,318
4757,332,175,Paneer Tikka,08-06-2024 13:17,08-06-2024 15:15,Successful,662.64,3,"H.No. 796, Deshpande, Darbhanga-641479",08-06-2024 13:47,350
4758,139,205,Chole Bhature,06-09-2024 14:42,06-09-2024 16:33,Successful,189.25,5,"H.No. 69, Dani Nagar, Hubli–Dharwad-274019",06-09-2024 15:14,497
4759,107,149,Tandoori Chicken,21-06-2024 06:02,21-06-2024 07:29,Successful,617.91,5,"921, Sampath Ganj
Varanasi-574392",21-06-2024 06:28,333
4760,226,57,Dal Makhani,06-05-2024 20:58,06-05-2024 21:47,Successful,412.48,4,"86/070
Bhavsar Street, Orai 060596",06-05-2024 21:31,287
4761,236,180,Dal Makhani,09-04-2024 08:43,09-04-2024 09:58,Successful,796.45,3,"H.No. 19
Tank Chowk
Bijapur-851241",09-04-2024 09:13,119
4762,177,99,Dosa,05-09-2024 06:57,05-09-2024 08:54,Successful,866.67,2,"38/690, Bhat, Ghaziabad-214010",05-09-2024 07:36,472
4763,23,186,Butter Chicken,27-04-2024 11:13,27-04-2024 11:38,Cancelled,924.18,2,"H.No. 35, Dhaliwal Chowk
Machilipatnam-675208",27-04-2024 11:53,333
4764,72,92,Dosa,01-02-2024 07:06,01-02-2024 08:23,Successful,616.09,2,"37/83, Chada Ganj, Faridabad-018260",01-02-2024 07:37,272
4765,86,156,Paneer Tikka,28-04-2024 13:28,28-04-2024 13:48,Successful,217.83,1,"H.No. 867, Andra Zila
Hosur-419414",28-04-2024 14:03,243
4766,337,24,Dal Makhani,13-09-2024 23:53,14-09-2024 01:44,Successful,206.74,5,"020
Gupta Chowk, Asansol 824478",14-09-2024 00:21,446
4767,232,86,Butter Chicken,03-07-2024 00:50,03-07-2024 01:33,Cancelled,953.8,5,"301, Sethi Circle
Gwalior 624702",03-07-2024 01:25,453
4768,234,292,Samosa,19-02-2024 21:39,19-02-2024 23:36,Successful,979.12,4,"H.No. 08
Mandal Circle
Ajmer 695070",19-02-2024 22:17,422
4769,307,56,Biryani,03-09-2024 12:12,03-09-2024 12:52,Successful,315.82,3,"729
Loyal Marg
Hyderabad 236193",03-09-2024 12:50,276
4770,160,90,Aloo Paratha,08-01-2024 02:22,08-01-2024 02:49,Successful,749.82,2,"88/098, Butala Zila
Jamshedpur 294945",08-01-2024 02:46,244
4771,24,257,Dosa,06-06-2024 15:12,06-06-2024 16:53,Successful,515.22,5,"60/84
Walia Chowk
Sasaram 509193",06-06-2024 15:33,93
4772,428,156,Biryani,01-01-2024 10:15,01-01-2024 11:47,Successful,515.08,4,"H.No. 15, Saran Zila
Buxar-727540",01-01-2024 10:40,243
4773,117,219,Dosa,23-03-2024 00:25,23-03-2024 01:58,Successful,588.21,3,"H.No. 30, Sathe Street
Adoni 354980",23-03-2024 01:01,390
4774,348,209,Dal Makhani,22-04-2024 23:09,23-04-2024 01:09,Successful,838.53,2,"H.No. 789
Bora Nagar
Sikar 963000",22-04-2024 23:45,242
4775,344,238,Samosa,22-04-2024 13:49,22-04-2024 14:17,Successful,600,2,"54/744
Bhagat Road, Bidar-158887",22-04-2024 14:10,225
4776,436,55,Pav Bhaji,14-06-2024 08:31,14-06-2024 10:25,Successful,358.41,2,"506, Chana Street
Nandyal 414962",14-06-2024 09:09,146
4777,150,32,Butter Chicken,07-02-2024 08:52,07-02-2024 09:34,Successful,477.47,5,"74/26
Ramesh Nagar, Anand 355030",07-02-2024 09:12,463
4778,377,200,Butter Chicken,28-01-2024 13:38,28-01-2024 15:31,Successful,995.5,3,"07/93, Sharma Nagar, Loni-208756",28-01-2024 14:13,212
4779,270,251,Dosa,22-08-2024 22:07,22-08-2024 22:27,Successful,187.77,1,"469, Tandon Chowk, Khammam-721281",22-08-2024 22:28,443
4780,210,175,Tandoori Chicken,02-03-2024 02:24,02-03-2024 02:48,Successful,414.55,5,"H.No. 265
Bava Circle
Dibrugarh 598322",02-03-2024 02:45,99
4781,194,241,Paneer Tikka,16-08-2024 02:26,16-08-2024 04:12,Successful,559.01,5,"357, Ramachandran Street
Eluru-307911",16-08-2024 02:51,177
4782,381,83,Dosa,19-06-2024 15:53,19-06-2024 17:16,Successful,414.53,4,"H.No. 028, Baral Path, Solapur-656145",19-06-2024 16:19,479
4783,173,222,Dal Makhani,17-06-2024 06:14,17-06-2024 07:14,Successful,573.25,5,"28/94, Goel Path
Tumkur 692013",17-06-2024 06:34,210
4784,345,185,Samosa,25-03-2024 10:52,25-03-2024 11:50,Successful,265.36,5,"H.No. 972, Bumb Ganj, Bulandshahr-297463",25-03-2024 11:25,411
4785,305,77,Samosa,05-07-2024 07:27,05-07-2024 07:49,Successful,424.3,3,"13/69
Cherian Path
Jammu-294835",05-07-2024 08:02,284
4786,495,26,Butter Chicken,07-01-2024 12:43,07-01-2024 14:27,Successful,694.97,5,"H.No. 91
Salvi Circle, Uluberia 322913",07-01-2024 13:23,483
4787,10,286,Paneer Tikka,14-03-2024 15:54,14-03-2024 17:50,Successful,631.09,1,"94
Thaman Marg, Dharmavaram-171838",14-03-2024 16:30,83
4788,93,239,Dal Makhani,13-03-2024 11:53,13-03-2024 12:19,Successful,862.24,4,"09, Kaul Path, Lucknow 808956",13-03-2024 12:14,152
4789,398,236,Samosa,09-04-2024 09:28,09-04-2024 10:00,Cancelled,156.35,4,"H.No. 874
Singh Zila
Hospet 904470",09-04-2024 09:52,131
4790,397,147,Paneer Tikka,13-08-2024 17:42,13-08-2024 18:15,Successful,765.72,5,"38/34, Kant Marg
Jhansi-136998",13-08-2024 18:16,290
4791,120,68,Paneer Tikka,31-08-2024 04:44,31-08-2024 06:20,Successful,668.7,2,"H.No. 601
Thakur Path
Bhilwara 726743",31-08-2024 05:07,97
4792,257,2,Butter Chicken,13-03-2024 08:59,13-03-2024 09:31,Successful,649.19,2,"H.No. 193, Shere Zila, Noida 718815",13-03-2024 09:34,64
4793,379,47,Paneer Tikka,07-08-2024 18:14,07-08-2024 19:09,Successful,642.17,4,"03, Devan Path
Dewas-137708",07-08-2024 18:41,7
4794,361,213,Samosa,03-03-2024 21:35,03-03-2024 23:00,Successful,494.05,4,"53/04
Anne Nagar
Bareilly 673410",03-03-2024 21:59,92
4795,380,62,Chole Bhature,15-05-2024 01:34,15-05-2024 02:04,Successful,627.04,1,"84
Vala Circle
Ratlam 747726",15-05-2024 01:59,316
